Month/Year,Local Site Name,County,State,Material,Monthly Measurements,Yearly Measurement Average
22-May,Malta,Phillips,MT,AQI,38.9,35.92400983
22-May,Malta,Phillips,MT,AQI,17,35.92400983
22-Jun,Malta,Phillips,MT,AQI,1.826086957,35.92400983
22-Jun,Malta,Phillips,MT,AQI,36.59259259,35.92400983
22-Jun,Malta,Phillips,MT,AQI,19.3,35.92400983
22-Jul,Malta,Phillips,MT,AQI,2.96,35.92400983
22-Jul,Malta,Phillips,MT,AQI,37.53571429,35.92400983
22-Jul,Malta,Phillips,MT,AQI,23.48387097,35.92400983
22-Aug,Malta,Phillips,MT,AQI,2.904761905,35.92400983
22-Aug,Malta,Phillips,MT,AQI,38.92592593,35.92400983
22-Aug,Malta,Phillips,MT,AQI,31.25806452,35.92400983
22-Sep,Malta,Phillips,MT,AQI,2.962962963,35.92400983
22-Sep,Malta,Phillips,MT,AQI,35.5,35.92400983
22-Sep,Malta,Phillips,MT,AQI,38.26666667,35.92400983
22-Oct,Malta,Phillips,MT,AQI,1.5,35.92400983
22-Oct,Malta,Phillips,MT,AQI,29.74074074,35.92400983
22-Oct,Malta,Phillips,MT,AQI,25,35.92400983
22-Nov,Malta,Phillips,MT,AQI,2.333333333,35.92400983
22-Nov,Malta,Phillips,MT,AQI,28.30769231,35.92400983
22-Nov,Malta,Phillips,MT,AQI,20.5,35.92400983
22-Dec,Malta,Phillips,MT,AQI,4.357142857,35.92400983
22-Dec,Malta,Phillips,MT,AQI,28.92857143,35.92400983
22-Dec,Malta,Phillips,MT,AQI,24.87096774,35.92400983
23-Jan,Malta,Phillips,MT,AQI,3.965517241,36.71901874
23-Jan,Malta,Phillips,MT,AQI,28.96551724,36.71901874
23-Jan,Malta,Phillips,MT,AQI,15.67741935,36.71901874
23-Feb,Malta,Phillips,MT,AQI,2.272727273,36.71901874
23-Feb,Malta,Phillips,MT,AQI,35.80769231,36.71901874
23-Feb,Malta,Phillips,MT,AQI,16.03571429,36.71901874
23-Mar,Malta,Phillips,MT,AQI,3,36.71901874
23-Mar,Malta,Phillips,MT,AQI,48.72413793,36.71901874
23-Mar,Malta,Phillips,MT,AQI,35.22580645,36.71901874
23-Apr,Malta,Phillips,MT,AQI,1.074074074,36.71901874
23-Apr,Malta,Phillips,MT,AQI,38.39285714,36.71901874
23-Apr,Malta,Phillips,MT,AQI,20.55172414,36.71901874
23-May,Malta,Phillips,MT,AQI,2.84,36.71901874
23-May,Malta,Phillips,MT,AQI,40.44,36.71901874
23-May,Malta,Phillips,MT,AQI,45.77419355,36.71901874
23-Jun,Malta,Phillips,MT,AQI,2.44,36.71901874
23-Jun,Malta,Phillips,MT,AQI,38.84615385,36.71901874
23-Jun,Malta,Phillips,MT,AQI,36.16666667,36.71901874
23-Jul,Malta,Phillips,MT,AQI,2.56,36.71901874
23-Jul,Malta,Phillips,MT,AQI,41.76,36.71901874
23-Jul,Malta,Phillips,MT,AQI,56.96774194,36.71901874
23-Aug,Malta,Phillips,MT,AQI,2.642857143,36.71901874
23-Aug,Malta,Phillips,MT,AQI,42.5,36.71901874
23-Aug,Malta,Phillips,MT,AQI,46.96774194,36.71901874
23-Sep,Malta,Phillips,MT,AQI,2.703703704,36.71901874
23-Sep,Malta,Phillips,MT,AQI,35.57142857,36.71901874
23-Sep,Malta,Phillips,MT,AQI,48.23333333,36.71901874
23-Oct,Malta,Phillips,MT,AQI,1.413793103,36.71901874
23-Oct,Malta,Phillips,MT,AQI,27.2,36.71901874
23-Oct,Malta,Phillips,MT,AQI,19.87096774,36.71901874
23-Nov,Malta,Phillips,MT,AQI,1.535714286,36.71901874
23-Nov,Malta,Phillips,MT,AQI,26.5862069,36.71901874
23-Nov,Malta,Phillips,MT,AQI,16.26666667,36.71901874
23-Dec,Malta,Phillips,MT,AQI,1.785714286,36.71901874
23-Dec,Malta,Phillips,MT,AQI,24,36.71901874
23-Dec,Malta,Phillips,MT,AQI,9.322580645,36.71901874
24-Jan,Malta,Phillips,MT,AQI,25.70967742,35.99272445
24-Jan,Malta,Phillips,MT,AQI,20.51612903,35.99272445
24-Feb,Malta,Phillips,MT,AQI,16.2,35.99272445
24-Feb,Malta,Phillips,MT,AQI,18.72413793,35.99272445
24-Mar,Malta,Phillips,MT,AQI,20.70967742,35.99272445
24-Apr,Malta,Phillips,MT,AQI,19.46666667,35.99272445
24-May,Malta,Phillips,MT,AQI,21.35483871,35.99272445
24-Jun,Malta,Phillips,MT,AQI,16.46666667,35.99272445
24-Jul,Malta,Phillips,MT,AQI,47.27586207,35.99272445
24-Aug,Malta,Phillips,MT,AQI,44.77419355,35.99272445
24-Sep,Malta,Phillips,MT,AQI,31.5,35.99272445
24-Oct,Malta,Phillips,MT,AQI,26.03225806,35.99272445
24-Nov,Malta,Phillips,MT,AQI,20.08333333,35.99272445
20-Jan,BROADUS,Powder River,MT,AQI,3.586206897,35.44132096
20-Jan,BROADUS,Powder River,MT,AQI,31.03448276,35.44132096
20-Jan,BROADUS,Powder River,MT,AQI,16.48387097,35.44132096
20-Feb,BROADUS,Powder River,MT,AQI,1.96,35.44132096
20-Feb,BROADUS,Powder River,MT,AQI,37.73076923,35.44132096
20-Feb,BROADUS,Powder River,MT,AQI,13.48275862,35.44132096
20-Mar,BROADUS,Powder River,MT,AQI,2.230769231,35.44132096
20-Mar,BROADUS,Powder River,MT,AQI,37.35714286,35.44132096
20-Mar,BROADUS,Powder River,MT,AQI,17.72413793,35.44132096
20-Apr,BROADUS,Powder River,MT,AQI,1.384615385,35.44132096
20-Apr,BROADUS,Powder River,MT,AQI,43,35.44132096
20-Apr,BROADUS,Powder River,MT,AQI,22.75862069,35.44132096
20-May,BROADUS,Powder River,MT,AQI,1.47826087,35.44132096
20-May,BROADUS,Powder River,MT,AQI,39.34615385,35.44132096
20-May,BROADUS,Powder River,MT,AQI,18.28,35.44132096
20-Jun,BROADUS,Powder River,MT,AQI,1.857142857,35.44132096
20-Jun,BROADUS,Powder River,MT,AQI,37.5,35.44132096
20-Jun,BROADUS,Powder River,MT,AQI,58.33333333,35.44132096
20-Jul,BROADUS,Powder River,MT,AQI,4,35.44132096
20-Jul,BROADUS,Powder River,MT,AQI,42.55,35.44132096
20-Jul,BROADUS,Powder River,MT,AQI,50.65517241,35.44132096
20-Aug,BROADUS,Powder River,MT,AQI,2.739130435,35.44132096
20-Aug,BROADUS,Powder River,MT,AQI,57.16666667,35.44132096
20-Aug,BROADUS,Powder River,MT,AQI,61.58064516,35.44132096
20-Sep,BROADUS,Powder River,MT,AQI,2.481481481,35.44132096
20-Sep,BROADUS,Powder River,MT,AQI,40.06896552,35.44132096
20-Sep,BROADUS,Powder River,MT,AQI,63.35294118,35.44132096
20-Oct,BROADUS,Powder River,MT,AQI,2.444444444,35.44132096
20-Oct,BROADUS,Powder River,MT,AQI,33.17857143,35.44132096
20-Oct,BROADUS,Powder River,MT,AQI,42,35.44132096
20-Nov,BROADUS,Powder River,MT,AQI,2.884615385,35.44132096
20-Nov,BROADUS,Powder River,MT,AQI,30.72727273,35.44132096
20-Nov,BROADUS,Powder River,MT,AQI,34.8,35.44132096
20-Dec,BROADUS,Powder River,MT,AQI,3.16,35.44132096
20-Dec,BROADUS,Powder River,MT,AQI,28.88,35.44132096
20-Dec,BROADUS,Powder River,MT,AQI,25.10344828,35.44132096
21-Jan,BROADUS,Powder River,MT,AQI,2.888888889,38.93238861
21-Jan,BROADUS,Powder River,MT,AQI,30.25,38.93238861
21-Jan,BROADUS,Powder River,MT,AQI,26,38.93238861
21-Feb,BROADUS,Powder River,MT,AQI,3.5,38.93238861
21-Feb,BROADUS,Powder River,MT,AQI,36,38.93238861
21-Feb,BROADUS,Powder River,MT,AQI,29.92592593,38.93238861
21-Mar,BROADUS,Powder River,MT,AQI,2.88,38.93238861
21-Mar,BROADUS,Powder River,MT,AQI,38.7037037,38.93238861
21-Mar,BROADUS,Powder River,MT,AQI,29.22580645,38.93238861
21-Apr,BROADUS,Powder River,MT,AQI,2.148148148,38.93238861
21-Apr,BROADUS,Powder River,MT,AQI,39.75862069,38.93238861
21-Apr,BROADUS,Powder River,MT,AQI,28.16666667,38.93238861
21-May,BROADUS,Powder River,MT,AQI,1.413793103,38.93238861
21-May,BROADUS,Powder River,MT,AQI,38.48387097,38.93238861
21-May,BROADUS,Powder River,MT,AQI,23.5483871,38.93238861
21-Jun,BROADUS,Powder River,MT,AQI,3.47826087,38.93238861
21-Jun,BROADUS,Powder River,MT,AQI,46.75,38.93238861
21-Jun,BROADUS,Powder River,MT,AQI,54.68,38.93238861
21-Jul,BROADUS,Powder River,MT,AQI,3.407407407,38.93238861
21-Jul,BROADUS,Powder River,MT,AQI,70.67857143,38.93238861
21-Jul,BROADUS,Powder River,MT,AQI,67.13793103,38.93238861
21-Aug,BROADUS,Powder River,MT,AQI,3.80952381,38.93238861
21-Aug,BROADUS,Powder River,MT,AQI,50.86956522,38.93238861
21-Aug,BROADUS,Powder River,MT,AQI,71.08,38.93238861
21-Sep,BROADUS,Powder River,MT,AQI,3.166666667,38.93238861
21-Sep,BROADUS,Powder River,MT,AQI,40.72727273,38.93238861
21-Sep,BROADUS,Powder River,MT,AQI,66.12,38.93238861
21-Oct,BROADUS,Powder River,MT,AQI,3.892857143,38.93238861
21-Oct,BROADUS,Powder River,MT,AQI,32.4137931,38.93238861
21-Oct,BROADUS,Powder River,MT,AQI,32.4516129,38.93238861
21-Nov,BROADUS,Powder River,MT,AQI,3.642857143,38.93238861
21-Nov,BROADUS,Powder River,MT,AQI,29.25,38.93238861
21-Nov,BROADUS,Powder River,MT,AQI,35.7,38.93238861
21-Dec,BROADUS,Powder River,MT,AQI,4.269230769,38.93238861
21-Dec,BROADUS,Powder River,MT,AQI,28.73076923,38.93238861
21-Dec,BROADUS,Powder River,MT,AQI,22.87096774,38.93238861
22-Jan,BROADUS,Powder River,MT,AQI,3.481481481,35.92400983
22-Jan,BROADUS,Powder River,MT,AQI,33.53571429,35.92400983
22-Jan,BROADUS,Powder River,MT,AQI,16.06451613,35.92400983
22-Feb,BROADUS,Powder River,MT,AQI,2.4,35.92400983
22-Feb,BROADUS,Powder River,MT,AQI,36.04,35.92400983
22-Feb,BROADUS,Powder River,MT,AQI,16.96428571,35.92400983
22-Mar,BROADUS,Powder River,MT,AQI,2.214285714,35.92400983
22-Mar,BROADUS,Powder River,MT,AQI,38.62068966,35.92400983
22-Mar,BROADUS,Powder River,MT,AQI,23.77419355,35.92400983
22-Apr,BROADUS,Powder River,MT,AQI,1.884615385,35.92400983
22-Apr,BROADUS,Powder River,MT,AQI,39.62962963,35.92400983
22-Apr,BROADUS,Powder River,MT,AQI,23.06666667,35.92400983
22-May,BROADUS,Powder River,MT,AQI,1.769230769,35.92400983
22-May,BROADUS,Powder River,MT,AQI,39.07692308,35.92400983
22-May,BROADUS,Powder River,MT,AQI,20.74193548,35.92400983
22-Jun,BROADUS,Powder River,MT,AQI,1.884615385,35.92400983
22-Jun,BROADUS,Powder River,MT,AQI,37.25,35.92400983
22-Jun,BROADUS,Powder River,MT,AQI,33.33333333,35.92400983
